"id","options_tsid","extra_tsid","created_at","updated_at"
"2029","25976","4345","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2030","22398","3384","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2031","22983","3386","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2032","22504","3385","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2033","45021","6055","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2034","15280","64","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2035","21534","1017","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2036","18584","1483","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2037","10502","1964","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2038","13604","2418","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2039","13533","2407","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2040","13467","2398","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2041","13349","2381","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2042","5429","1285","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2043","4773","1168","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2044","4821","1180","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2045","4844","1196","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2046","4801","1175","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2047","4749","1161","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2048","4725","1149","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2049","4731","1150","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2050","4713","1144","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2051","4743","1158","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2052","4691","1133","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2053","4485","1024","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2054","4441","1001","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2055","4560","1066","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2056","4544","894","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2057","5585","1325","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2058","5477","1299","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2059","5519","1301","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2060","5995","1374","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2061","3423","543","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2062","3456","561","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2063","3538","598","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2064","3500","581","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2065","3293","472","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2066","2709","339","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2067","2650","327","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2068","2829","366","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2069","3184","438","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2070","2892","384","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2071","4021","787","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2072","4140","852","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2073","4366","974","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2074","4337","968","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2075","4245","933","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2076","3581","612","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2077","3757","683","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2078","3965","758","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2079","1166","97","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2080","1995","155","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2081","1690","131","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2082","1829","136","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2083","1556","101","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2084","1865","141","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2085","1877","142","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2086","1222","100","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2087","1308","106","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2088","1348","107","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2089","1388","112","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2090","1364","110","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2091","1456","120","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2092","1442","118","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2093","1424","116","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2094","1392","113","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2095","1476","122","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2096","5120","1250","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2097","5108","1259","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2098","5091","1240","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2099","5099","1245","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2100","5144","1252","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2101","5162","1251","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2102","5241","1254","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2103","5247","1256","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2104","5170","1260","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2105","5196","1247","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2106","42529","5829","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2107","1563","101","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2108","1564","101","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2109","1412","114","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2110","62959","8174","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2111","1411","114","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2112","1420","115","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2113","3015","396","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2114","1436","117","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2115","1435","117","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2116","1464","121","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2117","1693","131","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2118","1694","131","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2119","1724","132","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2120","1725","132","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2121","1749","133","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2122","1750","133","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2123","1753","133","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2124","1754","133","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2125","1757","134","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2126","1758","134","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2127","17255","2912","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2128","17256","2912","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2129","1856","139","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2130","1857","139","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2131","1810","135","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2132","1811","135","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2133","1814","135","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2134","1815","135","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2135","1818","135","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2136","1819","135","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2137","3462","562","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2138","3564","605","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2139","3651","642","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2140","4099","831","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2141","4470","1017","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2142","1932","150","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2143","1933","150","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2144","1836","137","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2145","1839","137","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2146","7442","1544","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2147","8133","1555","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2148","7254","1538","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2149","5178","1260","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2150","5180","1230","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2151","4460","999","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2152","9823","1837","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2153","1848","138","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2154","3102","407","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2155","24751","3902","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2156","35758","5041","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2157","64542","8522","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2158","64554","8525","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2159","64530","8519","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2160","64529","8519","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2161","64541","8522","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2162","64553","8525","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2163","35759","5041","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2164","24752","3902","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2165","3101","407","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2166","1849","138","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2167","4461","999","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2168","4431","995","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2169","4591","1080","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2170","4708","1144","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2171","5863","1363","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2172","10035","1863","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2173","9404","1710","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2174","1890","147","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2175","3143","422","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2176","65082","8792","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2177","65083","8792","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2178","3144","422","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2179","1891","147","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2180","9405","1711","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2181","5864","1363","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2182","4709","1144","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2183","4592","1081","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2184","4432","996","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2185","5251","1256","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2186","24975","438","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2187","42533","5829","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2188","1879","143","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2189","1878","143","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2190","3139","422","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2191","3386","527","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2192","3509","586","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2193","3741","1767","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2194","5498","1300","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2195","5703","1336","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2196","6003","1373","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2197","9859","1850","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2198","10208","1907","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2199","16980","2876","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2200","57458","7561","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2201","24976","438","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2202","21946","3379","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2203","64990","8751","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2204","65006","8755","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2205","64974","8747","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2206","64672","8558","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2207","64680","8562","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2208","64688","8566","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2209","64689","8566","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2210","64681","8562","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2211","64673","8558","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2212","64975","8747","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2213","65007","8755","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2214","64991","8751","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2215","21947","3380","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2216","16981","2876","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2217","6002","1373","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2218","5704","1336","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2219","5499","1300","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2220","3742","1767","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2221","3636","641","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2222","3510","587","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2223","3387","527","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2224","3140","422","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2225","1896","147","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2226","1897","147","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2227","1900","147","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2228","1901","147","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2229","1885","145","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2230","1904","147","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2231","1905","147","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2232","1887","145","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2233","1936","151","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2234","1937","151","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2235","1940","152","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2236","6038","1376","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2237","18914","1376","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2238","1941","152","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2239","1948","153","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2240","1949","153","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2241","1952","153","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2242","1953","153","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2243","18198","3034","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2244","8195","1622","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2245","8198","1619","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2246","8234","1621","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2247","8913","2896","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2248","5646","2900","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2249","5647","2899","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2250","46301","6331","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2251","46335","6336","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2252","1983","154","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2253","1986","154","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2254","1987","154","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2255","1990","154","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2256","1991","154","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2257","1998","155","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2258","1999","155","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2259","2002","155","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2260","2003","155","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2261","2262","166","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2262","2263","166","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2263","2406","180","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2264","45024","6056","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2265","27292","4502","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2266","27293","4502","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2267","45025","6056","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2268","2407","180","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2269","2414","181","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2270","45109","6086","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2271","24998","3933","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2272","24999","3933","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2273","45110","6086","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2274","2415","181","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2275","13508","2403","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2276","45006","6050","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2277","24692","3843","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2278","24693","3843","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2279","45007","6050","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2280","13509","2403","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2281","2422","181","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2282","2423","181","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2283","2426","181","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2284","2427","181","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2285","45131","6090","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2286","23327","2695","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2287","27513","4561","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2288","27514","4561","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2289","23328","2695","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2290","45132","6090","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2291","45133","6090","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2292","50681","6768","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2293","23329","2695","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2294","27515","4561","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2295","5696","1332","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2296","18566","1332","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2297","27516","4561","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2298","23330","2695","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2299","50682","6768","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2300","45134","6090","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2301","23332","2695","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2302","8473","1558","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2303","3899","734","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2304","4164","870","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2305","4163","870","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2306","8474","1559","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2307","9582","734","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2308","23331","2695","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2309","8911","2895","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2310","5705","2897","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2311","5721","2901","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2312","2657","327","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2313","2658","327","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2314","2907","5009","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2315","2735","340","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2316","2736","340","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2317","2764","348","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2318","4152","867","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2319","4040","795","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2320","8471","1558","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2321","16429","911","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2322","16430","911","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2323","8470","1559","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2324","4041","800","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2325","2765","348","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2326","2768","348","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2327","2769","348","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2328","26451","2660","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2329","26450","2660","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2330","26447","2660","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2331","26446","2660","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2332","26449","2660","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2333","26448","2660","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2334","2802","356","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2335","2801","356","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2336","2850","371","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2337","2851","371","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2338","2860","177","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2339","2861","177","2015-10-07 10:21:53","2015-10-07 10:21:53"
"2340","23321","2636","2015-10-07 10:21:53","2015-10-07 10:21:53"
